Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
9/14/2015,14,September,2015,45,Adults (35-64),Male,Germany,Nordrhein-Westfalen,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,416,315,731
6/14/2014,14,June,2014,59,Adults (35-64),Male,Australia,South Australia,Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,107,90,197
6/14/2016,14,June,2016,59,Adults (35-64),Male,Australia,South Australia,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,53,45,98
8/28/2013,28,August,2013,27,Young Adults (25-34),Male,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,491,315,806
8/28/2015,28,August,2015,27,Young Adults (25-34),Male,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,632,405,1037
3/4/2014,4,March,2014,39,Adults (35-64),Female,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,398,360,758
3/4/2016,4,March,2016,39,Adults (35-64),Female,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,349,315,664
1/5/2014,5,January,2014,32,Young Adults (25-34),Male,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,58,45,103
1/5/2016,5,January,2016,32,Young Adults (25-34),Male,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,116,90,206
6/24/2014,24,June,2014,35,Adults (35-64),Male,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,218,135,353
6/24/2016,24,June,2016,35,Adults (35-64),Male,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,363,225,588
2/21/2014,21,February,2014,17,Youth (<25),Male,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,340,315,655
2/21/2016,21,February,2016,17,Youth (<25),Male,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,292,270,562
3/18/2014,18,March,2014,40,Adults (35-64),Female,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,508,315,823
3/18/2016,18,March,2016,40,Adults (35-64),Female,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,363,225,588
6/5/2014,5,June,2014,40,Adults (35-64),Female,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,436,270,706
6/5/2016,5,June,2016,40,Adults (35-64),Female,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,581,360,941
11/28/2013,28,November,2013,40,Adults (35-64),Male,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,486,450,936
11/28/2015,28,November,2015,40,Adults (35-64),Male,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,340,315,655
6/19/2014,19,June,2014,40,Adults (35-64),Male,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,27,45,120,1312,1215,2527
6/19/2016,19,June,2016,40,Adults (35-64),Male,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,26,45,120,1264,1170,2434
12/27/2013,27,December,2013,43,Adults (35-64),Male,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,290,180,470
12/27/2015,27,December,2015,43,Adults (35-64),Male,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,363,225,588
2/4/2014,4,February,2014,48,Adults (35-64),Male,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,349,270,619
2/4/2016,4,February,2016,48,Adults (35-64),Male,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,466,360,826
5/22/2014,22,May,2014,48,Adults (35-64),Male,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,19,45,120,1106,855,1961
5/22/2016,22,May,2016,48,Adults (35-64),Male,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,18,45,120,1048,810,1858
10/20/2013,20,October,2013,41,Adults (35-64),Male,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,436,270,706
10/20/2015,20,October,2015,41,Adults (35-64),Male,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,436,270,706
11/24/2013,24,November,2013,41,Adults (35-64),Male,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,145,90,235
11/24/2015,24,November,2015,41,Adults (35-64),Male,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,73,45,118
2/1/2014,1,February,2014,41,Adults (35-64),Male,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,218,135,353
2/1/2016,1,February,2016,41,Adults (35-64),Male,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,290,180,470
6/3/2014,3,June,2014,41,Adults (35-64),Male,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,363,225,588
6/3/2016,3,June,2016,41,Adults (35-64),Male,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,218,135,353
10/3/2013,3,October,2013,34,Young Adults (25-34),Female,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,524,405,929
10/3/2015,3,October,2015,34,Young Adults (25-34),Female,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,407,315,722
5/16/2014,16,May,2014,34,Young Adults (25-34),Female,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,233,180,413
5/16/2016,16,May,2016,34,Young Adults (25-34),Female,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,116,90,206
10/27/2013,27,October,2013,32,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,238,180,418
10/27/2015,27,October,2015,32,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,238,180,418
7/22/2013,22,July,2013,18,Youth (<25),Female,United States,California,Accessories,Bike Stands,Hitch Rack - 4-Bike,4,45,120,290,180,470
7/22/2015,22,July,2015,18,Youth (<25),Female,United States,California,Accessories,Bike Stands,Hitch Rack - 4-Bike,3,45,120,218,135,353
10/10/2013,10,October,2013,18,Youth (<25),Female,United States,California,Accessories,Bike Stands,Hitch Rack - 4-Bike,3,45,120,218,135,353
10/10/2015,10,October,2015,18,Youth (<25),Female,United States,California,Accessories,Bike Stands,Hitch Rack - 4-Bike,2,45,120,145,90,235
8/14/2013,14,August,2013,24,Youth (<25),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,968,590,1558
8/14/2015,14,August,2015,24,Youth (<25),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,775,472,1247
12/28/2013,28,December,2013,24,Youth (<25),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,678,413,1091
12/28/2015,28,December,2015,24,Youth (<25),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,871,531,1402
8/29/2013,29,August,2013,40,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,581,354,935
8/29/2015,29,August,2015,40,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,678,413,1091
10/9/2013,9,October,2013,35,Adults (35-64),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,298,236,534
10/9/2015,9,October,2015,35,Adults (35-64),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,149,118,267
3/12/2014,12,March,2014,53,Adults (35-64),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,98,59,157
3/12/2016,12,March,2016,53,Adults (35-64),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,98,59,157
1/21/2014,21,January,2014,51,Adults (35-64),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,390,354,744
1/21/2016,21,January,2016,51,Adults (35-64),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,195,177,372
8/11/2013,11,August,2013,50,Adults (35-64),Male,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,492,295,787
8/11/2015,11,August,2015,50,Adults (35-64),Male,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,689,413,1102
7/12/2014,12,July,2014,50,Adults (35-64),Male,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,886,531,1417
7/12/2016,12,July,2016,50,Adults (35-64),Male,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,886,531,1417
9/5/2013,5,September,2013,47,Adults (35-64),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,98,59,157
9/5/2015,5,September,2015,47,Adults (35-64),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,197,118,315
11/25/2013,25,November,2013,47,Adults (35-64),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,492,295,787
11/25/2015,25,November,2015,47,Adults (35-64),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,492,295,787
2/20/2014,20,February,2014,40,Adults (35-64),Female,France,Essonne,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,562,354,916
2/20/2016,20,February,2016,40,Adults (35-64),Female,France,Essonne,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,468,295,763
11/24/2013,24,November,2013,41,Adults (35-64),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,968,590,1558
11/24/2015,24,November,2015,41,Adults (35-64),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,11,59,159,1065,649,1714
4/28/2014,28,April,2014,37,Adults (35-64),Male,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,787,472,1259
4/28/2016,28,April,2016,37,Adults (35-64),Male,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,492,295,787
8/3/2013,3,August,2013,59,Adults (35-64),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,290,177,467
8/3/2015,3,August,2015,59,Adults (35-64),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,484,295,779
9/13/2013,13,September,2013,52,Adults (35-64),Male,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,468,295,763
9/13/2015,13,September,2015,52,Adults (35-64),Male,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,375,236,611
1/30/2014,30,January,2014,44,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,968,590,1558
1/30/2016,30,January,2016,44,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,871,531,1402
8/9/2013,9,August,2013,30,Young Adults (25-34),Female,France,Val d'Oise,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,333,295,628
8/9/2015,9,August,2015,30,Young Adults (25-34),Female,France,Val d'Oise,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,133,118,251
10/11/2013,11,October,2013,33,Young Adults (25-34),Male,France,Moselle,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,324,236,560
10/11/2015,11,October,2015,33,Young Adults (25-34),Male,France,Moselle,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,324,236,560
9/8/2013,8,September,2013,38,Adults (35-64),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,590,354,944
9/8/2015,8,September,2015,38,Adults (35-64),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,787,472,1259
12/19/2013,19,December,2013,38,Adults (35-64),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,984,590,1574
12/19/2015,19,December,2015,38,Adults (35-64),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,11,59,159,1083,649,1732
8/24/2013,24,August,2013,38,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,194,118,312
8/24/2015,24,August,2015,38,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,97,59,156
4/6/2014,6,April,2014,38,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,581,354,935
4/6/2016,6,April,2016,38,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,387,236,623
9/12/2013,12,September,2013,31,Young Adults (25-34),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,671,531,1202
9/12/2015,12,September,2015,31,Young Adults (25-34),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,746,590,1336
5/13/2014,13,May,2014,31,Young Adults (25-34),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,522,413,935
5/13/2016,13,May,2016,31,Young Adults (25-34),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,447,354,801
7/26/2014,26,July,2014,31,Young Adults (25-34),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,75,59,134
7/26/2016,26,July,2016,31,Young Adults (25-34),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,75,59,134
12/5/2013,5,December,2013,24,Youth (<25),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,775,472,1247
12/5/2015,5,December,2015,24,Youth (<25),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,484,295,779
11/10/2013,10,November,2013,25,Young Adults (25-34),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,387,236,623
11/10/2015,10,November,2015,25,Young Adults (25-34),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,387,236,623
9/27/2013,27,September,2013,28,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,98,59,157
9/27/2015,27,September,2015,28,Young Adults (25-34),Male,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,98,59,157
3/25/2014,25,March,2014,28,Young Adults (25-34),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,98,59,157
3/25/2016,25,March,2016,28,Young Adults (25-34),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,98,59,157
7/14/2014,14,July,2014,33,Young Adults (25-34),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,290,177,467
7/14/2016,14,July,2016,33,Young Adults (25-34),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,387,236,623
11/17/2013,17,November,2013,36,Adults (35-64),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,130,118,248
11/17/2015,17,November,2015,36,Adults (35-64),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,260,236,496
12/19/2013,19,December,2013,30,Young Adults (25-34),Female,Australia,Victoria,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,133,118,251
12/19/2015,19,December,2015,30,Young Adults (25-34),Female,Australia,Victoria,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,67,59,126
9/10/2013,10,September,2013,34,Young Adults (25-34),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,650,590,1240
9/10/2015,10,September,2015,34,Young Adults (25-34),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,585,531,1116
8/17/2013,17,August,2013,36,Adults (35-64),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,749,472,1221
8/17/2015,17,August,2015,36,Adults (35-64),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,562,354,916
5/4/2014,4,May,2014,24,Youth (<25),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,317,236,553
5/4/2016,4,May,2016,24,Youth (<25),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,79,59,138
3/21/2014,21,March,2014,26,Young Adults (25-34),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,75,59,134
3/21/2016,21,March,2016,26,Young Adults (25-34),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,75,59,134
2/21/2014,21,February,2014,33,Young Adults (25-34),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,375,236,611
2/21/2016,21,February,2016,33,Young Adults (25-34),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,281,177,458
12/19/2013,19,December,2013,19,Youth (<25),Male,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,843,531,1374
12/19/2015,19,December,2015,19,Youth (<25),Male,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,936,590,1526
10/15/2013,15,October,2013,57,Adults (35-64),Male,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,585,531,1116
10/15/2015,15,October,2015,57,Adults (35-64),Male,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,585,531,1116
10/25/2013,25,October,2013,23,Youth (<25),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,79,59,138
10/25/2015,25,October,2015,23,Youth (<25),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,238,177,415
5/31/2014,31,May,2014,24,Youth (<25),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,79,59,138
5/31/2016,31,May,2016,24,Youth (<25),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,79,59,138
7/24/2014,24,July,2014,25,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,397,295,692
7/24/2016,24,July,2016,25,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,159,118,277
6/15/2014,15,June,2014,25,Young Adults (25-34),Male,Australia,South Australia,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,714,590,1304
6/15/2016,15,June,2016,25,Young Adults (25-34),Male,Australia,South Australia,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,714,590,1304
7/6/2014,6,July,2014,26,Young Adults (25-34),Male,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,671,531,1202
7/6/2016,6,July,2016,26,Young Adults (25-34),Male,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,746,590,1336
11/11/2013,11,November,2013,26,Young Adults (25-34),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,635,472,1107
11/11/2015,11,November,2015,26,Young Adults (25-34),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,714,531,1245
11/13/2013,13,November,2013,26,Young Adults (25-34),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,476,354,830
11/13/2015,13,November,2015,26,Young Adults (25-34),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,317,236,553
4/3/2014,3,April,2014,37,Adults (35-64),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,197,118,315
4/3/2016,3,April,2016,37,Adults (35-64),Female,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,197,118,315
8/29/2013,29,August,2013,30,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,635,472,1107
8/29/2015,29,August,2015,30,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,714,531,1245
2/7/2014,7,February,2014,30,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,397,295,692
2/7/2016,7,February,2016,30,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,317,236,553
11/5/2013,5,November,2013,32,Young Adults (25-34),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,555,413,968
11/5/2015,5,November,2015,32,Young Adults (25-34),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,714,531,1245
5/22/2014,22,May,2014,31,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,238,177,415
5/22/2016,22,May,2016,31,Young Adults (25-34),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,238,177,415
7/23/2014,23,July,2014,44,Adults (35-64),Female,Australia,South Australia,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,214,177,391
7/23/2016,23,July,2016,44,Adults (35-64),Female,Australia,South Australia,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,143,118,261
10/3/2013,3,October,2013,51,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,968,590,1558
10/3/2015,3,October,2015,51,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,968,590,1558
11/15/2013,15,November,2013,64,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,775,472,1247
11/15/2015,15,November,2015,64,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,871,531,1402
12/8/2013,8,December,2013,55,Adults (35-64),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,65,59,124
12/8/2015,8,December,2015,55,Adults (35-64),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,65,59,124
5/10/2014,10,May,2014,52,Adults (35-64),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,871,531,1402
5/10/2016,10,May,2016,52,Adults (35-64),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,11,59,159,1065,649,1714
12/26/2013,26,December,2013,43,Adults (35-64),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,968,590,1558
12/26/2015,26,December,2015,43,Adults (35-64),Male,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,871,531,1402
3/17/2014,17,March,2014,54,Adults (35-64),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,187,118,305
3/17/2016,17,March,2016,54,Adults (35-64),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,375,236,611
4/28/2014,28,April,2014,24,Youth (<25),Male,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,655,413,1068
4/28/2016,28,April,2016,24,Youth (<25),Male,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,749,472,1221
2/13/2014,13,February,2014,63,Adults (35-64),Female,Germany,Saarland,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,214,177,391
2/13/2016,13,February,2016,63,Adults (35-64),Female,Germany,Saarland,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,143,118,261
10/4/2013,4,October,2013,33,Young Adults (25-34),Male,Germany,Hessen,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,889,590,1479
10/4/2015,4,October,2015,33,Young Adults (25-34),Male,Germany,Hessen,Accessories,Bike Stands,All-Purpose Bike Stand,11,59,159,978,649,1627
5/3/2014,3,May,2014,20,Youth (<25),Female,Germany,Saarland,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,143,118,261
5/3/2016,3,May,2016,20,Youth (<25),Female,Germany,Saarland,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,214,177,391
7/12/2014,12,July,2014,20,Youth (<25),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,562,354,916
7/12/2016,12,July,2016,20,Youth (<25),Female,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,375,236,611
2/18/2014,18,February,2014,42,Adults (35-64),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,476,354,830
2/18/2016,18,February,2016,42,Adults (35-64),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,238,177,415
6/1/2014,1,June,2014,37,Adults (35-64),Male,Australia,Victoria,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,533,472,1005
6/1/2016,1,June,2016,37,Adults (35-64),Male,Australia,Victoria,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,466,413,879
8/12/2013,12,August,2013,60,Adults (35-64),Male,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,149,118,267
8/12/2015,12,August,2015,60,Adults (35-64),Male,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,75,59,134
3/17/2014,17,March,2014,58,Adults (35-64),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,793,590,1383
3/17/2016,17,March,2016,58,Adults (35-64),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,635,472,1107
5/17/2014,17,May,2014,28,Young Adults (25-34),Male,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,936,590,1526
5/17/2016,17,May,2016,28,Young Adults (25-34),Male,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,936,590,1526
4/11/2014,11,April,2014,28,Young Adults (25-34),Female,Germany,Bayern,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,492,295,787
4/11/2016,11,April,2016,28,Young Adults (25-34),Female,Germany,Bayern,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,394,236,630
12/19/2013,19,December,2013,22,Youth (<25),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,397,295,692
12/19/2015,19,December,2015,22,Youth (<25),Female,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,555,413,968
1/26/2014,26,January,2014,30,Young Adults (25-34),Male,Australia,Victoria,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,200,177,377
1/26/2016,26,January,2016,30,Young Adults (25-34),Male,Australia,Victoria,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,266,236,502
8/23/2013,23,August,2013,36,Adults (35-64),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,555,413,968
8/23/2015,23,August,2015,36,Adults (35-64),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,476,354,830
